feature,mean_abs_shap,class,rank,group
row_id_27bc07d12d45804ee0395cfd241c50c8dd5f55c9,0.0,WET,2399,OTHER
row_id_27c4115aa095ea72dff97a9dbc198cb82698ca5e,0.0,WET,2400,OTHER
row_id_27d1902a8be738c5e769203307ebbae8051e6530,0.0,WET,2401,OTHER
row_id_27f0bb332d6695ebb514d58dea1c598611391d2c,0.0,WET,2402,OTHER
row_id_27f318c0edbd4e477e8866bd04e6d8b29c5169f4,0.0,WET,2403,OTHER
row_id_281b7ac74dad038ecfaed7b395e3dd41882f6566,0.0,WET,2404,OTHER
row_id_281c63fe4b0e5890d6558693b7e016e81dd34fca,0.0,WET,2405,OTHER
row_id_2839f9c6ad1dc2b0fb457920a49625262a1c5368,0.0,WET,2406,OTHER
row_id_28405c75ae4876ce371c23ddd075a46f550b788a,0.0,WET,2407,OTHER
row_id_28593afbf704d5ec2e40dc027a763faf485165f3,0.0,WET,2408,OTHER
row_id_285aa4aa79241ea59b0136b8061d6554663fb5a9,0.0,WET,2409,OTHER
row_id_2862856d046a368e7eb8ee0e51cd7ed7a9a7516c,0.0,WET,2410,OTHER
row_id_288ab06985e3794f0398445191dfd602766f92e5,0.0,WET,2411,OTHER
row_id_2685f028c1429e95c926ed86f3f22bc8c72c06eb,0.0,WET,2412,OTHER
row_id_267851f9c2801b6475a6aba78765d0672094f8af,0.0,WET,2413,OTHER
row_id_2670ecc1c36254d2156185a14cd31066bee5b18e,0.0,WET,2414,OTHER
row_id_2658f872f1ddd416d4a2467104cbd1b98fd6e25d,0.0,WET,2415,OTHER
row_id_247151b8690331eced43c387310fa0e065bededb,0.0,WET,2416,OTHER
row_id_24831f8adde899e6a281cbe8aeec8979a471cfd6,0.0,WET,2417,OTHER
row_id_248b10f948c469b07eb86a1a7e6f66061ed21d74,0.0,WET,2418,OTHER
row_id_248c523a0c5adebc8849b6586fca0d17efaa5589,0.0,WET,2419,OTHER
row_id_24bfe584ffa667104f2899b7d42d6ae282e7b185,0.0,WET,2420,OTHER
row_id_24c11a231460e3d40b8c1804d08d8729caf3c8cf,0.0,WET,2421,OTHER
row_id_24cd7159f2f82436c666c0ad8efaaa40fa2511b2,0.0,WET,2422,OTHER
row_id_24d29a108ffcdca8ff17bdc65dcd4f5bb7f7e028,0.0,WET,2423,OTHER
row_id_24e352e491fae43eb701193227324a2eb33ecb9e,0.0,WET,2424,OTHER
row_id_24ff5f79123e1e69739910114560841e03599b35,0.0,WET,2425,OTHER
row_id_2504d1bc76a6add52beb373d7302cd6b2c967a7b,0.0,WET,2426,OTHER
row_id_252b4d70d49f29cc446d10b930a8163e507f5773,0.0,WET,2427,OTHER
row_id_252de79933d979bd254177585cdc171af911dd5f,0.0,WET,2428,OTHER
row_id_2560a83cd9680697215f74bd571d4f9c58914858,0.0,WET,2429,OTHER
row_id_257493d72d13e9e4f0a71d0a7e0e23c9fd603c53,0.0,WET,2430,OTHER
row_id_25952ce3f96f5651d0cdd48093e43ebaabb20f0f,0.0,WET,2431,OTHER
row_id_259a8bdd5f266c1b7a47dda5cf9468715424ecc5,0.0,WET,2432,OTHER
row_id_25ac4fae511852175be9081a17955101a74ac5b9,0.0,WET,2433,OTHER
row_id_25e31214887455301c4f4a60272a2aaf64741a91,0.0,WET,2434,OTHER
row_id_2603127202990dca0ebeb5c3c7be79b8c6ba3509,0.0,WET,2435,OTHER
row_id_2604ea4fc18ad0a290dbee9fd99d911b8aa8b0c1,0.0,WET,2436,OTHER
row_id_26170bfb1d712d39978b1bc24e478a749c1ec256,0.0,WET,2437,OTHER
row_id_262a97f05a4197e2fb62cc430204d80d651f1437,0.0,WET,2438,OTHER
row_id_262caaf199bcf8da6af8300a1b4d3df783996bba,0.0,WET,2439,OTHER
row_id_263aae354b99113cd3aa9fc19fecb5f2152b8829,0.0,WET,2440,OTHER
row_id_263ecb4442c2a0d2147f1460173a53511f0ac2c7,0.0,WET,2441,OTHER
row_id_264891eac311052ba6cb8c4af901856280162d89,0.0,WET,2442,OTHER
row_id_2655ac91d1fd9e48d3cd85da258ba7203c992094,0.0,WET,2443,OTHER
row_id_26589c566294c7bf66c3c922cf7964e59e522a05,0.0,WET,2444,OTHER
row_id_30725087d93554fd4ba47d64c5d5074073ed5f85,0.0,WET,2445,OTHER
row_id_30848afafda1bf11dbd4230b6022d56d67728c87,0.0,WET,2446,OTHER
row_id_2054c2a1ca670114a0f6a6128524790d3a557161,0.0,WET,2447,OTHER
row_id_3ac0a1b8e0b808ed3c5887a17d38f728f31df665,0.0,WET,2448,OTHER
row_id_39c37042bdb3b367761780bef6e74e5420d04c8c,0.0,WET,2449,OTHER
row_id_39d8ff774328ac39971848b4b0aecdede008ccd6,0.0,WET,2450,OTHER
row_id_39dbd2aa22947c3ea20630bd66959748ac05f873,0.0,WET,2451,OTHER
row_id_39e7839b3f151a8693aba6f5e25eb9c6088f9912,0.0,WET,2452,OTHER
row_id_39f7b7707860076a311be42f8a33a2865b0a7d5d,0.0,WET,2453,OTHER
row_id_3a0ea152515cb33af06701fb14c5b6e0bed5b7d7,0.0,WET,2454,OTHER
row_id_3a18b8580e4bd4cc51995ebe153e259b4fc19f6a,0.0,WET,2455,OTHER
row_id_3a195b0d59b177d3d7e085b65a46dc07de1c3847,0.0,WET,2456,OTHER
row_id_3a35f14ff6a18f286fd6d3538375c6ad2ca1bcb3,0.0,WET,2457,OTHER
row_id_3a363e908162dbd216fd7a3413847e1828c48821,0.0,WET,2458,OTHER
row_id_3a41c488152c884c038b0be4ac198b473070369d,0.0,WET,2459,OTHER
row_id_3aa7736fd940344253bebd2ddf813c3eb8b94fb8,0.0,WET,2460,OTHER
row_id_3aa8863142e466e8c5aa3ebe83e32642a5c6f527,0.0,WET,2461,OTHER
row_id_3ab9a8603636cbb743ef93cdd7c37ac543d28584,0.0,WET,2462,OTHER
row_id_3afcf2f3bb278da21662ce241bc2572e8ac13286,0.0,WET,2463,OTHER
row_id_3beb7716ed7a314e400d234c528f2e679f23c104,0.0,WET,2464,OTHER
row_id_3affbf3bfd0af2eced8ddc71e7ae10d8dfe1cccf,0.0,WET,2465,OTHER
row_id_3b222580755c2bba3aae07e5c9399fa7f6b69260,0.0,WET,2466,OTHER
row_id_3b34fa260c658c261f38d78aa61e3451f003490f,0.0,WET,2467,OTHER
row_id_3b3fad4cdcdbdf131618a2329149cea6ea70b614,0.0,WET,2468,OTHER
row_id_3b444af697583c8e0c33d4c65001f94e98c3767d,0.0,WET,2469,OTHER
row_id_3b55a9315b30c3d215f2c43332dc9f2547d58f7d,0.0,WET,2470,OTHER
row_id_3b5684a02766143e88992c40bb5005aa2699d922,0.0,WET,2471,OTHER
row_id_3b6caa8a60b618858b3e6bb0dabe153c5280e223,0.0,WET,2472,OTHER
row_id_3b82482b962006878e4fe8d2ec6a6713708c907e,0.0,WET,2473,OTHER
row_id_3b8719945b9f789867b5908683630b336ad28795,0.0,WET,2474,OTHER
row_id_3bac6b6b1ff3339bac4a550f7e926830c06ce816,0.0,WET,2475,OTHER
row_id_3bbd14464041ad1121fec00e3830a61822091393,0.0,WET,2476,OTHER
row_id_3bd9b4d32896ace5a2f76d24384fe68e48c27564,0.0,WET,2477,OTHER
row_id_3bdbf6bfa55ce38b6cb647436c5c3b6daa7174e7,0.0,WET,2478,OTHER
row_id_39aa2c6da75eb9ac3fe0824f5d3d26b3d816617d,0.0,WET,2479,OTHER
row_id_39aa1d7665b23203adcb1044d139c34916bfb192,0.0,WET,2480,OTHER
row_id_399046301a72c8c9460ac715c9e1c7760348368a,0.0,WET,2481,OTHER
row_id_398958b711100faef9a7d7c265e3ac7fb16431d5,0.0,WET,2482,OTHER
row_id_384c513b3b56807ffe23f5ab4443430fdd651583,0.0,WET,2483,OTHER
row_id_3855e0ba2dec50b8730c882df577e5a2e906787c,0.0,WET,2484,OTHER
row_id_385b9b119d7cf82256cccced175a8017541d0277,0.0,WET,2485,OTHER
row_id_385dbab0651deb9d7c6a5b354c42d525eb89af68,0.0,WET,2486,OTHER
row_id_386667d10f435698387417c8709c28b7a9900c72,0.0,WET,2487,OTHER
row_id_3877738fb402bdebd290ad28f5c8c557bed1a451,0.0,WET,2488,OTHER
row_id_388ba9e45b5ecb20b758bdda753cdeff15600e72,0.0,WET,2489,OTHER
row_id_3892087394b56455d58fde493d37434ea302f79b,0.0,WET,2490,OTHER
row_id_38a4d68b33138bc2bcc2cbebe7eb8b7d29cd26f4,0.0,WET,2491,OTHER
row_id_38a8f5aee5f623adb8fd12c74bbd9e6fb2900906,0.0,WET,2492,OTHER
row_id_38bcda1146b88d60c256469d53590d403580db28,0.0,WET,2493,OTHER
row_id_38d85bff77ed376971a893e467ce9221f78bca3f,0.0,WET,2494,OTHER
row_id_38de72acd3a31b36632463ac599b5afd72e52688,0.0,WET,2495,OTHER
row_id_38f49d4ff1fb78042572d1c5ddd0640c6b331833,0.0,WET,2496,OTHER
row_id_38f66ec0fbbe4918c513c748a582cb253d135dab,0.0,WET,2497,OTHER
row_id_38f88884155cb8129c1697f8d47b27f3c13bb655,0.0,WET,2498,OTHER
row_id_3900ce30d5d0ff40ccae615ef007737ae050b3e3,0.0,WET,2499,OTHER
row_id_39029476bf84daf78c2720b5dd45ebca663601d7,0.0,WET,2500,OTHER
row_id_390a4467dfdb308ef7355f5af48f991be588ef51,0.0,WET,2501,OTHER
row_id_392301fb3700ee93ab8e6f3beb7ab48f653fd128,0.0,WET,2502,OTHER
row_id_39236ff8984d084157da6648b042b9b938d87cd8,0.0,WET,2503,OTHER
row_id_39290a6ea329364734f8512fff6e0c4b4f024ed9,0.0,WET,2504,OTHER
row_id_392fb213864ebe184a83044f86858c36d70eafb5,0.0,WET,2505,OTHER
row_id_3946be3cf11bd778de0c8da584f062f2508eb91e,0.0,WET,2506,OTHER
row_id_394dcf68cd500b87ae176ba6b9a64e8f869e2b23,0.0,WET,2507,OTHER
row_id_39542af115129bcb961f3812cf4c4350ded2046e,0.0,WET,2508,OTHER
row_id_3955e4a3f7c5534a56ac7910af59085702f8d54d,0.0,WET,2509,OTHER
row_id_39689c4c713bfec83d48269ad385e3cbcdc0ea9c,0.0,WET,2510,OTHER
row_id_397c166102c1194d73dd444c2750b3a9ece8329a,0.0,WET,2511,OTHER
row_id_3bdd3d22865bd776c6dc01a0f347a8fecb364267,0.0,WET,2512,OTHER
row_id_3bf51b5b1dbd31c8fd489a618965a1f2d8fbb48a,0.0,WET,2513,OTHER
row_id_384570cb164e33cbf85ebd5f8194b855afe10245,0.0,WET,2514,OTHER
row_id_3ea2e304edc3ebfd0c6f992872407181b14c84a2,0.0,WET,2515,OTHER
row_id_3dd3c59ffada77751818946b33c5ce1673ab0760,0.0,WET,2516,OTHER
row_id_3de056c5be3169bfdeb88de45fbd6efe87bdd67a,0.0,WET,2517,OTHER
row_id_3df9acf929915ec56c52b3095289588fe62d9f98,0.0,WET,2518,OTHER
row_id_3e0410a8db001802badbd98c7e47e64e2122c8dc,0.0,WET,2519,OTHER
row_id_3e11d415320cf6c3468224149f34c52f9003d337,0.0,WET,2520,OTHER
row_id_3e40814944deafd5ab85575edb5e36781a1778e2,0.0,WET,2521,OTHER
row_id_3e46f364cf11c662302a3396e8ed81d444c2dcdb,0.0,WET,2522,OTHER
row_id_3e4794022c23cab08bfa6ae2ca42758281bde8c8,0.0,WET,2523,OTHER
row_id_3e5ce23a0699b5d9446fab2967806b9aefe71fad,0.0,WET,2524,OTHER
row_id_3e61e79ab22e0c74d90e2bc3e351cc91e3ce9c8f,0.0,WET,2525,OTHER
row_id_3e6466e8f00cd3cdf327204cae4609200f93eff6,0.0,WET,2526,OTHER
row_id_3e6c86fd803313ce74768e87497e73172115975d,0.0,WET,2527,OTHER
row_id_3e95a1647c05eeb4cb10cab9dccb7b3462f2cfe3,0.0,WET,2528,OTHER
row_id_3ea173870823c55727c907aeb917f2257d485754,0.0,WET,2529,OTHER
row_id_3ea95ef1f585f498758d32150320b2fe98cdd629,0.0,WET,2530,OTHER
row_id_3c1df389a955753a3d79bcebd15789ec89417cd3,0.0,WET,2531,OTHER
row_id_3ec4aed6089ceea868e9821dc74913b894271e9e,0.0,WET,2532,OTHER
row_id_3ece115cec328961f1012b194ef924d6efb88b0d,0.0,WET,2533,OTHER
row_id_3ee1d0c9b994527dff85a4d0e9129487b575bed0,0.0,WET,2534,OTHER
row_id_3f04bd24db1073a0ca75a2c22195b9c7474cc5de,0.0,WET,2535,OTHER
row_id_3f06b98c45572473f6d6e29bd6e21b3c365f72a0,0.0,WET,2536,OTHER
row_id_3f06c20967f7922cd0fb1815f718431e077fbead,0.0,WET,2537,OTHER
row_id_3f0719d87242b369df7aeb41a1e827a41c5660ba,0.0,WET,2538,OTHER
row_id_3f0899e1236d03b638422a20ba50293d16a40e35,0.0,WET,2539,OTHER
row_id_3f161647d794dbbbeb7a81e5dedee6dca0e536f7,0.0,WET,2540,OTHER
row_id_3f366e485224be1415c4206d91730f62e34d48c1,0.0,WET,2541,OTHER
row_id_3f5d234ea10a6ed4acf83952f78525d0d257ae99,0.0,WET,2542,OTHER
row_id_3f64a50c2af5a0945e182654b0dd2e560aba4ff3,0.0,WET,2543,OTHER
row_id_3f6c31e55aaa40be0f5f9bf4f273e21094378427,0.0,WET,2544,OTHER
row_id_3f6e1dd7a3923b9eb6f409e471de985c6ef92f4f,0.0,WET,2545,OTHER
row_id_3dbea6a6bab97218d93904d17495716b83cb04eb,0.0,WET,2546,OTHER
row_id_3db4f26d2ee41e3a69db630ef7cd8416c56b1056,0.0,WET,2547,OTHER
row_id_3db49c1a477f4c6b061091c825742517b3531f16,0.0,WET,2548,OTHER
row_id_3daff495ab12d7b0cf38b369b89aa84752971c82,0.0,WET,2549,OTHER
row_id_3c25be7bab0aed39a6df2c9f7e83dc9acdc7d90e,0.0,WET,2550,OTHER
row_id_3c38c16b447f8ff781fe21af2da976fff5827f25,0.0,WET,2551,OTHER
row_id_3c473801cfafcd8df0ede22754882cfd793d5ebd,0.0,WET,2552,OTHER
row_id_3c4911937f5a199e40c0c78e4cbc0cb3126bef90,0.0,WET,2553,OTHER
row_id_3c4c7edf1f4787aeb0e9cf1edf492b79cb368ef9,0.0,WET,2554,OTHER
row_id_3c4cc5a2fea1dd43b153b3858df3ed18cc222054,0.0,WET,2555,OTHER
row_id_3c4d80b262105710560cb47eb9ad892709cbc5ae,0.0,WET,2556,OTHER
row_id_3c54ec82df5893ff502ac8d73db107d8e9cf3d96,0.0,WET,2557,OTHER
row_id_3c581d8bac344870083695046ddccb9c8d1a00ad,0.0,WET,2558,OTHER
row_id_3c59409c569ad4b151fe8dca091099e37fd841e1,0.0,WET,2559,OTHER
row_id_3c889c5912922baefd82bfdb245836b2631defd8,0.0,WET,2560,OTHER
row_id_3c8bc45625f71ffe9fd887b7418cf06c22e0c253,0.0,WET,2561,OTHER
row_id_3c9a7c803e3a4fcf72e3a41a7afdd64482decf36,0.0,WET,2562,OTHER
row_id_3c9e867352ca584a6584805665ae8377241aec23,0.0,WET,2563,OTHER
row_id_3cacb0258e9c17874b09fddb685c11c426d9ca49,0.0,WET,2564,OTHER
row_id_3cb3e08c23b4881007da97d58ad6299a91cb923f,0.0,WET,2565,OTHER
row_id_3cc25dc05bf7f6690a3df00c86420039252d4565,0.0,WET,2566,OTHER
row_id_3cea94f7eabcb0ac807910cfebb9d9932b6fb137,0.0,WET,2567,OTHER
row_id_3cf0e0ff1f0503eaba370935c281d3851d8f2777,0.0,WET,2568,OTHER
row_id_3cf0fa2ec3d8529e70308b6e164a8f1f0782979d,0.0,WET,2569,OTHER
row_id_3cf55a4d174ebf464b40f47ccfda134ab279e831,0.0,WET,2570,OTHER
row_id_3d0f818ee66a14e3576f4fd3973c7d9a4b996687,0.0,WET,2571,OTHER
row_id_3d2b3add3706fed522770090c3a0f5d812f4560a,0.0,WET,2572,OTHER
row_id_3d33aea8c0bb88a592cfa14bd03a29cd5e7f3cff,0.0,WET,2573,OTHER
row_id_3d52a10d9c88c5c76a934e46603f248ed2502ade,0.0,WET,2574,OTHER
row_id_3d619c34ff4de0dabd372128978efc435b83a927,0.0,WET,2575,OTHER
row_id_3d7554764fc9d00e4448ce81598ee9531663c24e,0.0,WET,2576,OTHER
row_id_3d78caaeef5ce60a36163d33d97a34fb54fd643c,0.0,WET,2577,OTHER
row_id_3d9cc5ba4fb5739e6b81e19c6693016533dfd88a,0.0,WET,2578,OTHER
row_id_3848c34745d78dd3d4689ff188e91de4dd150296,0.0,WET,2579,OTHER
row_id_3840e1d5e65a1d12528cee36dab22c53938b4d7d,0.0,WET,2580,OTHER
row_id_30ac4eea0ed0d812c25911c6ca580fe712b241cc,0.0,WET,2581,OTHER
row_id_33413cf489939dfd8537ce097f5f2a239d9966fd,0.0,WET,2582,OTHER
row_id_329fc0ac8c3f58f7092d10210836c6e1c1576e00,0.0,WET,2583,OTHER
row_id_32c4f34757d994b6f0a1b58ae905f1218797bc0f,0.0,WET,2584,OTHER
row_id_32d340eccbbf4029b110904d108891bdc9d95aaf,0.0,WET,2585,OTHER
row_id_32d5c0938c953d4fe4ec20490f997dff0ade9f79,0.0,WET,2586,OTHER
row_id_32d8c64ff876c778e4accd91bb490016b3b4794d,0.0,WET,2587,OTHER
row_id_32e87f70f2478a8d7afc401b3bbe368d46a7b3f9,0.0,WET,2588,OTHER
row_id_32ee1ec1771585298d605b5ac366f395ce7da35f,0.0,WET,2589,OTHER
row_id_32f3f00189d772744405c2a4efaf5ef6eaeb85f3,0.0,WET,2590,OTHER
row_id_32f570af549d623cdd7009c0e17bcbda173de9f5,0.0,WET,2591,OTHER
row_id_32f91e3456dd095f70a0419bd979690c226cd3a1,0.0,WET,2592,OTHER
row_id_33109a9963c7fabe4a8cac4e6ba1a90e4a1e2e7d,0.0,WET,2593,OTHER
row_id_33286db130ca2cbcc54484da00ec57d8ece8cb4a,0.0,WET,2594,OTHER
row_id_333c5a2ed84141a2c9f25aeaf1dbf53da54c90a2,0.0,WET,2595,OTHER
row_id_3340ee1283731a11d6ee7672caa385de57603ac8,0.0,WET,2596,OTHER
row_id_33461bdc7dc8d811696e6c06125a1cfbd94c338d,0.0,WET,2597,OTHER
row_id_344c278eec11e659f66697a7c21e2c74f0748692,0.0,WET,2598,OTHER
row_id_3356cdcb631ce1f272b5d3eb807a92017be73538,0.0,WET,2599,OTHER
row_id_33685247a76bc9eb593c6256bb840cfe7e0dcf32,0.0,WET,2600,OTHER
row_id_336b5ba0943251b2d220c889db287212e1145884,0.0,WET,2601,OTHER
row_id_33716f544b3c25d3626703b529a30f0dc4bf60a3,0.0,WET,2602,OTHER
row_id_337e50d5204f634fcaca41ff5bc97aafa1215ea7,0.0,WET,2603,OTHER
row_id_338c11f4c4883b1a8009f6fd45c26619c8a526fc,0.0,WET,2604,OTHER
row_id_339092198e0898875b487e48acb664fb34a778bd,0.0,WET,2605,OTHER
row_id_33a73ed77630df44dced77ba1bc2f0387f9e1665,0.0,WET,2606,OTHER
row_id_33b8676a0bf224276767718a1a571173b97ec820,0.0,WET,2607,OTHER
row_id_33bd4f7824e75fef64e5eaea7d2ea918ec398f9b,0.0,WET,2608,OTHER
row_id_33f64107818638794035bf721eaf76998bf0a03a,0.0,WET,2609,OTHER
row_id_34044a0ac46ecfb52e6dc0325213762e00781bb6,0.0,WET,2610,OTHER
row_id_34184f18e4879ca1808532ab461534ba78d9d909,0.0,WET,2611,OTHER
row_id_3441370d2c010afdf8dfff6c62b6ca9b3b763222,0.0,WET,2612,OTHER
row_id_329f1d395b35d597ec47584c53bbd123862be4af,0.0,WET,2613,OTHER
row_id_3293f811489fde422764a8755b4d0f26d01c93f9,0.0,WET,2614,OTHER
row_id_3286ea79d2b2864d2c4ee141231387da1499d384,0.0,WET,2615,OTHER
row_id_327544bb870f8e3022d86b50176d186ab1af0d50,0.0,WET,2616,OTHER
row_id_30b50106e8451975bc5640ed1297889420341d8e,0.0,WET,2617,OTHER
row_id_30dc2425a8f35646463dbfcb1835b85de977a7dc,0.0,WET,2618,OTHER
row_id_30e8af278cfbeff9b5a3f5c274db51ab056eafea,0.0,WET,2619,OTHER
row_id_30fbcfcc66b3ec0e86167e0ec49e8f23af1fc307,0.0,WET,2620,OTHER
row_id_310ea740d65689402ae16124a29f8e7c2a681fb1,0.0,WET,2621,OTHER
row_id_3113101aa5cf0e3ba86737aac3349fd64e5f55e0,0.0,WET,2622,OTHER
row_id_311995b799fde50acbe9be16390e3320ab573603,0.0,WET,2623,OTHER
row_id_3133ba1cd5ee0cfe837175e143ab478c1928317e,0.0,WET,2624,OTHER
row_id_3143a3552790cfed7f6068bf2ef86b97985fe3ae,0.0,WET,2625,OTHER
row_id_3143a5776f9af731fcda43a25caf70595d7762fa,0.0,WET,2626,OTHER
row_id_3169fbc6c762765ce2a0fa491e3c8609340daa6c,0.0,WET,2627,OTHER
row_id_316c56d528f02b5f29bb9b651665325b29849189,0.0,WET,2628,OTHER
row_id_3182a569236fad55bae53ef53ff8915eeb7e6f67,0.0,WET,2629,OTHER
row_id_318bd1678b47090eb409010645b9987f7325630e,0.0,WET,2630,OTHER
row_id_31bb9d90c95112ee6d721d9d5756a5b2e54f03c9,0.0,WET,2631,OTHER
row_id_31c29ce2a39186f0601c3190d70b840461f8a8fc,0.0,WET,2632,OTHER
row_id_31c551cdb2cc210092534cdf9e7d23b00a698f00,0.0,WET,2633,OTHER
row_id_31c9580fb147b18ec3a6b04025e49372f39d7378,0.0,WET,2634,OTHER
row_id_31c962fd8f6086153c86af3ad6abb1c045c00c49,0.0,WET,2635,OTHER
row_id_31d609b6fc232a5fc2cf93164bbb82932e374337,0.0,WET,2636,OTHER
row_id_31e521fca0917d36891f5d6b1ac631ecefea4801,0.0,WET,2637,OTHER
row_id_31f1008ed62b0618305e1db7c769047c88ce6dae,0.0,WET,2638,OTHER
row_id_3216a7be53c5794e6469efc0ddc340dc90196bfe,0.0,WET,2639,OTHER
row_id_32238d910511a1c8e91008a557833491b5fdb55b,0.0,WET,2640,OTHER
row_id_32407b38bbc3cddd62da275a25fbe4b8b3773f43,0.0,WET,2641,OTHER
row_id_32422983381b644ed9b7a21461f98ab5df79c934,0.0,WET,2642,OTHER
row_id_3246835cf7fb6e8b907c33db69ad0ae1655887f3,0.0,WET,2643,OTHER
row_id_3257bf6b456467db4d61e7003e04a2081fa351a9,0.0,WET,2644,OTHER
row_id_32688c675fd45a1ec13e7d565c236749d09424d5,0.0,WET,2645,OTHER
row_id_3445a5db8a9545b20503488438906fa35ca7bcc2,0.0,WET,2646,OTHER
row_id_345697866d7a15554b6a4ae8947d6df81fd46954,0.0,WET,2647,OTHER
row_id_383b5cf212315ef8ed11f3d380dab1b9b3ea65ae,0.0,WET,2648,OTHER
row_id_37363ca09f9afda866d4c856ed7f51d48a7f0d5b,0.0,WET,2649,OTHER
row_id_366d5bec73ce075a559577beb1ff6f15cd9a634b,0.0,WET,2650,OTHER
row_id_366e58b93238777afc7a4e79e57fb0843b889f36,0.0,WET,2651,OTHER
row_id_3675c7931a9c920d563b79cc25c64518391d124d,0.0,WET,2652,OTHER
row_id_3682b922adc63a8c3ba76b027f45a1e9ac5ecfce,0.0,WET,2653,OTHER
row_id_36879aa2d113af709b0452b2ef6a675055358309,0.0,WET,2654,OTHER
row_id_369b260c3100a40bf7ebad341213dada7a5e03e3,0.0,WET,2655,OTHER
row_id_36a9961a1ebc5c6b1e2b4bab5155996cdf31d1cf,0.0,WET,2656,OTHER
row_id_36b2d2a08026eda6b6001ed20e1d770e48fb0109,0.0,WET,2657,OTHER
row_id_36d78d66bb0e612ff071a2eb6f38ed95a7628d3c,0.0,WET,2658,OTHER
row_id_36dc631c8b74feeef7cb95c634e2bd4201883d95,0.0,WET,2659,OTHER
row_id_36f832d7a7eaf1023222030a46e697ec2ba22e6b,0.0,WET,2660,OTHER
row_id_37120c6bda865de24045a0843add847c250b74ca,0.0,WET,2661,OTHER
row_id_371a0eef3e138dd37c019a9321f343f382422cfd,0.0,WET,2662,OTHER
row_id_37327d882eced2e75ff929be83d94387ea6c3f30,0.0,WET,2663,OTHER
row_id_375138d9a8feeb327162494d8326eb19e3bcd746,0.0,WET,2664,OTHER
row_id_3457e05db14b31a58bf68c6a74f71e2b3cfd1ccb,0.0,WET,2665,OTHER
row_id_375851a92698c9082e6cab870bc501f980e97056,0.0,WET,2666,OTHER
row_id_375ccd20657fdc2134f230356388d090561d7d5d,0.0,WET,2667,OTHER
row_id_378b3dbe03bfe9249a0d07fe983256a8d60c1c14,0.0,WET,2668,OTHER
row_id_378fa52f97f5d52b1cf629a61af36a584dcf5c52,0.0,WET,2669,OTHER
row_id_37b16fd72d47057502f1eade5713fad825bcad60,0.0,WET,2670,OTHER
row_id_37e09cfb51fc7a62d71912cdb17ce3b1fd87a36e,0.0,WET,2671,OTHER
row_id_37f19e08c6a9c7bdf8d4d7c0321c993172423505,0.0,WET,2672,OTHER
row_id_37f254b10d218670689cc180ac1c7e7ad360dd5f,0.0,WET,2673,OTHER
row_id_37fef80ec8f51c44deedd97d667206d1efeae443,0.0,WET,2674,OTHER
row_id_38039307df0979288ccb0bc033e2b0c2cea7008f,0.0,WET,2675,OTHER
row_id_380ffbfbb6209664f833cf0f56df54b7e7aa4ddc,0.0,WET,2676,OTHER
row_id_3822dcbbf5129a24af7b02c00f6edd4a44948e9d,0.0,WET,2677,OTHER
row_id_382e25c3016a39d579801d39f1b16b046f57fd83,0.0,WET,2678,OTHER
row_id_38341e8d0bb12e088a2c94e5015b8a1125a6476e,0.0,WET,2679,OTHER
row_id_366cbeee78d100db7cedae82de24a2425337000d,0.0,WET,2680,OTHER
row_id_366558475af885225add8bb19b6e88a09c4a18e0,0.0,WET,2681,OTHER
row_id_365edf97636bbc95c6794fccf13e502332effe3f,0.0,WET,2682,OTHER
row_id_364a6d144a5593273ffd6ede0554abd78251534d,0.0,WET,2683,OTHER
row_id_3461a610fd7aca7d981d449ef3cdbad90f45e304,0.0,WET,2684,OTHER
row_id_347cd21e331d65ac1c6e92916f8f062e56075717,0.0,WET,2685,OTHER
row_id_3486a0a07a314a0ffa44296d34f5a21fa2f03b6b,0.0,WET,2686,OTHER
row_id_349e5bc37f7d547349588cd1591cf614c9f39e2d,0.0,WET,2687,OTHER
row_id_349f8e01d7204864a14910998b8526ba1b1cab37,0.0,WET,2688,OTHER
row_id_34b212be078aba60647eb84f619d44e4e000f62a,0.0,WET,2689,OTHER
row_id_34b69c5b9d36d4127e54c313ae72140904377489,0.0,WET,2690,OTHER
row_id_34fe6b45406d6a3edd217d05bc94fdc69df563fd,0.0,WET,2691,OTHER
row_id_351c8728d27f5db74901b13e09811c8cedfde1f9,0.0,WET,2692,OTHER
row_id_3537b2b7da321cb01f1bfa1037cca4d75b15eb14,0.0,WET,2693,OTHER
row_id_353b5b2f6428e18af9f530d4852754cf72f16bc5,0.0,WET,2694,OTHER
row_id_353bd75a31af0586879ddf3e071cc346bbbfcc6f,0.0,WET,2695,OTHER
row_id_354e476ba89c5aa1fe464b1e5f435e0263da2b2b,0.0,WET,2696,OTHER
row_id_35783fe12147775c2e9361abbe585ddb8bc1b7f3,0.0,WET,2697,OTHER
row_id_35a7ca6ad31dd1ccbb9f6cb28a1f1e69e51cb5bd,0.0,WET,2698,OTHER
row_id_35b4bac19f16dd603b98ea883dc76767299b03c1,0.0,WET,2699,OTHER
row_id_35b7202f4376429e8bf9096758274d26b3e863ea,0.0,WET,2700,OTHER
row_id_35bbde4108511de3b32f42c90bba62d481c77ece,0.0,WET,2701,OTHER
row_id_35bc94dd76466e1ac301756a760905ad099257f6,0.0,WET,2702,OTHER
row_id_35ca8f0297c6b4b4167a45e6ddbfbf5020f465ae,0.0,WET,2703,OTHER
